protein,conc,temp,test_id,repeat,gain,focal_length,well,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600
mTQ2,1,room,,1-Jan,1020,5.7,A3,1364,1706,2125,2603,3218,3949,4781,5700,6827,8094,9407,10793,12396,14269,15787,17442,19226,20670,22070,23503,24585,25287,25761,26475,26513,26749,26297,26058,25504,24980,24398,23834,23210,22382,22164,21482,21194,20887,20556,20330,20379,20075,20153,20193,20250,20496,20441,20598,20536,20780,20765,20530,20821,20349,20352,20142,19829,19411,19133,18743,18207,17466,17148,16617,15998,15474,14941,14325,13802,13163,12739,12208,11727,11342,10775,10394,9935,9625,9382,9167,9056,8872,8776,8558,8388,8267,8131,7951,7802,7617,7541,7387,7210,7090,6815,6658,6402,6141,5891,5614,5426,5171,4969,4718,4632,4426,4296,4147,3950,3790,3612,3473,3382,3231,3090,2994,2884,2781,2672,2563,2482,2370,2342,2250,2186,2130,2070,1988,1942,1837,1773,1708,1669,1616,1599,1537,1496,1438,1403,1384,1359,1304,1281,1252,1213,1191,1165,1112,1085,1029,998
mTQ2,1,room,,1-Jan,1020,5.7,A4,2014,2527,3123,3843,4752,5845,7072,8464,10091,12001,13995,15993,18310,21084,23371,25807,28571,30674,32744,34832,36493,37461,38256,39105,39308,39644,39014,38628,37726,37118,36063,35228,34291,33147,32721,31696,31172,30971,30256,29894,29945,29513,29605,29722,29796,30032,30055,30280,30085,30497,30391,30134,30496,29903,29753,29484,29010,28416,28135,27426,26622,25607,25123,24370,23498,22601,21804,20935,20197,19251,18614,17823,17099,16514,15693,15126,14528,13999,13636,13338,13171,12914,12726,12417,12228,12012,11856,11570,11391,11090,10923,10712,10452,10274,9878,9602,9313,8885,8521,8161,7859,7458,7189,6844,6677,6396,6193,5967,5657,5472,5206,5008,4860,4600,4477,4264,4134,3997,3865,3667,3570,3434,3334,3220,3121,3053,2980,2852,2759,2636,2552,2420,2401,2310,2262,2187,2151,2081,2035,1994,1938,1882,1845,1790,1722,1669,1645,1587,1542,1475,1424
mTQ2,1,room,,1-Jan,1020,5.7,A5,1990,2477,3082,3806,4703,5743,6943,8311,9925,11740,13695,15649,17933,20605,22901,25305,27957,29961,32001,34005,35698,36540,37420,38311,38429,38726,38211,37746,36988,36271,35227,34471,33600,32401,31992,31100,30378,30167,29554,29228,29238,28817,28963,28993,29085,29433,29307,29557,29410,29791,29704,29451,29740,29199,29102,28719,28391,27763,27415,26750,26023,25017,24512,23734,22794,22002,21277,20289,19700,18745,18122,17398,16627,16085,15267,14760,14129,13668,13232,12978,12886,12526,12404,12133,11858,11694,11526,11256,11016,10740,10602,10469,10163,9917,9604,9307,9038,8647,8275,7945,7598,7248,6967,6621,6480,6240,6003,5784,5523,5308,5055,4882,4698,4490,4328,4164,3993,3882,3750,3557,3440,3346,3259,3122,3033,2982,2874,2776,2693,2557,2480,2371,2335,2269,2192,2127,2095,2026,1958,1899,1863,1808,1770,1716,1674,1621,1585,1539,1490,1413,1388
mTQ2,1,room,,1-Jan,1020,5.7,A6,2155,2672,3341,4086,5052,6212,7491,8975,10703,12636,14761,16925,19422,22260,24743,27324,30263,32397,34722,36939,38754,39726,40548,41509,41784,41960,41529,40959,39993,39455,38236,37448,36437,35221,34745,33811,33104,32821,32109,31858,31910,31451,31505,31491,31582,31913,31882,32066,31968,32367,32261,31891,32366,31778,31627,31230,30766,30188,29810,29077,28246,27124,26585,25908,24909,23972,23128,22147,21372,20440,19693,18882,18074,17530,16606,16019,15362,14831,14415,14109,13991,13670,13528,13178,12920,12714,12538,12204,12077,11715,11538,11382,11032,10834,10469,10172,9807,9405,8982,8580,8286,7846,7594,7233,7027,6750,6546,6271,5995,5770,5548,5302,5129,4860,4705,4518,4391,4217,4088,3881,3783,3618,3546,3412,3296,3230,3128,3011,2920,2775,2715,2580,2518,2438,2384,2318,2279,2186,2128,2080,2049,1980,1933,1872,1830,1791,1712,1686,1618,1550,1512
mTQ2,1,room,,2-Jan,1020,5.7,A1,1598,1978,2433,3064,3739,4552,5496,6590,7921,9316,10821,12474,14509,16352,18183,20479,22278,23959,25597,27288,28445,29167,30086,30506,30635,30842,30302,30044,29376,28880,28038,27361,26565,25706,25304,24606,24322,23874,23377,23208,23131,22869,22989,22838,22985,23148,23103,23333,23309,23477,23374,23207,23519,23043,22950,22841,22357,22009,21602,21065,20467,19782,19270,18610,17894,17364,16726,15910,15480,14720,14289,13621,13066,12647,12012,11572,11092,10686,10513,10327,10103,9889,9747,9602,9324,9196,9137,8847,8710,8479,8345,8254,7984,7823,7588,7374,7131,6801,6530,6329,5978,5714,5472,5251,5120,4888,4724,4575,4333,4208,3991,3841,3690,3515,3415,3276,3164,3069,2966,2810,2746,2640,2551,2503,2403,2330,2268,2170,2114,2003,1971,1888,1810,1771,1730,1676,1657,1585,1537,1487,1463,1446,1393,1379,1330,1293,1245,1218,1172,1127,1095
mTQ2,1,room,,2-Jan,1020,5.7,A2,1594,1963,2416,3042,3743,4536,5491,6554,7926,9334,10853,12444,14461,16400,18236,20555,22314,23991,25632,27287,28580,29285,30239,30679,30689,31090,30508,30230,29595,28978,28162,27596,26828,25883,25420,24717,24443,23990,23535,23451,23275,23027,23138,23069,23196,23292,23309,23488,23532,23612,23599,23385,23724,23190,23060,23003,22503,22111,21736,21221,20578,19930,19342,18738,18032,17403,16821,16040,15582,14789,14401,13742,13168,12677,12059,11656,11173,10756,10557,10354,10177,9924,9745,9592,9356,9194,9115,8867,8705,8496,8360,8310,8008,7883,7607,7374,7126,6880,6531,6310,5991,5725,5524,5286,5098,4916,4745,4534,4376,4221,4018,3837,3693,3534,3419,3293,3155,3051,2963,2831,2788,2644,2570,2519,2425,2337,2273,2170,2130,2015,1981,1871,1837,1794,1752,1683,1654,1606,1552,1498,1458,1438,1398,1379,1340,1301,1245,1216,1168,1108,1093
mTQ2,1,room,,2-Jan,1020,5.7,A3,1717,2102,2612,3274,4034,4876,5917,7013,8508,9911,11547,13336,15485,17511,19475,21850,23744,25520,27293,29071,30403,31150,32072,32507,32642,32929,32388,32087,31308,30767,29862,29190,28372,27418,26923,26187,25814,25470,24933,24788,24665,24293,24485,24319,24503,24628,24552,24880,24802,24935,24827,24700,25017,24533,24391,24342,23767,23323,22947,22389,21753,21051,20472,19847,19065,18421,17789,16924,16457,15663,15195,14488,13923,13446,12699,12335,11811,11354,11167,10953,10737,10561,10306,10096,9924,9743,9706,9413,9222,9021,8855,8834,8479,8320,8019,7802,7578,7238,6953,6673,6378,6056,5815,5565,5443,5188,5029,4848,4629,4476,4255,4067,3952,3756,3662,3512,3369,3262,3169,2996,2936,2808,2724,2652,2544,2485,2416,2311,2261,2138,2101,2003,1956,1894,1839,1792,1774,1696,1642,1618,1574,1552,1508,1464,1420,1388,1342,1293,1252,1187,1173
mTQ2,1,room,,2-Jan,1020,5.7,A4,1856,2291,2836,3572,4393,5313,6407,7710,9346,10956,12753,14692,17105,19365,21560,24304,26405,28413,30428,32406,33942,34781,35956,36483,36531,36880,36230,35967,35140,34435,33518,32861,31936,30824,30460,29518,29214,28746,28141,28028,27887,27438,27649,27592,27813,27862,27800,28027,28105,28245,28145,28073,28422,27778,27616,27455,26937,26535,25986,25408,24692,23972,23249,22562,21642,20921,20201,19232,18668,17749,17264,16491,15749,15283,14485,13973,13441,12947,12659,12422,12206,11990,11740,11528,11288,11069,10994,10685,10501,10221,10059,10018,9640,9452,9166,8874,8564,8199,7863,7564,7225,6864,6599,6339,6178,5917,5682,5464,5228,5062,4802,4622,4449,4237,4125,3953,3810,3671,3594,3387,3312,3172,3106,2998,2897,2816,2734,2616,2563,2440,2360,2232,2201,2134,2076,2018,1978,1902,1873,1811,1762,1732,1678,1658,1588,1538,1498,1459,1408,1339,1333
mTQ2,1,room,,2-Jan,1020,5.7,A5,1577,1939,2398,3015,3703,4460,5393,6470,7819,9152,10656,12258,14260,16124,17938,20111,21899,23529,25182,26859,28127,28723,29704,30124,30152,30531,29980,29716,29077,28490,27723,27038,26402,25459,25028,24359,24056,23633,23201,23175,22929,22634,22765,22720,22786,22837,22938,23181,23111,23260,23257,23030,23300,22859,22757,22667,22209,21762,21478,20911,20327,19665,19193,18557,17792,17238,16568,15858,15418,14644,14192,13550,13015,12564,11910,11515,11066,10669,10447,10214,10083,9887,9701,9500,9276,9095,9040,8774,8626,8394,8277,8212,7933,7752,7566,7305,7082,6744,6472,6221,5951,5634,5442,5239,5078,4868,4681,4538,4313,4161,3978,3815,3675,3506,3409,3281,3133,3030,2947,2787,2727,2618,2553,2461,2401,2335,2245,2176,2112,2000,1957,1854,1808,1768,1730,1668,1622,1582,1522,1510,1490,1435,1398,1362,1321,1281,1248,1226,1155,1117,1095
mTQ2,1,room,,2-Jan,1020,5.7,A6,1747,2123,2635,3308,4079,4905,5926,7110,8587,10086,11728,13494,15693,17776,19757,22211,24183,25928,27702,29552,30879,31690,32638,33163,33300,33584,32923,32751,31957,31365,30589,29847,29025,28083,27622,26884,26506,26085,25583,25502,25288,24949,25135,24982,25111,25249,25179,25509,25580,25651,25574,25392,25675,25224,25005,25039,24502,23918,23605,23097,22370,21640,21081,20427,19598,18994,18259,17451,16911,16161,15669,14940,14407,13881,13192,12703,12193,11741,11506,11302,11086,10886,10653,10514,10226,10073,10012,9679,9552,9306,9140,9105,8764,8575,8309,8056,7811,7442,7143,6883,6594,6247,5983,5770,5595,5358,5183,5004,4776,4602,4378,4189,4061,3873,3758,3601,3470,3365,3235,3106,3031,2909,2832,2734,2644,2576,2500,2386,2338,2222,2173,2051,2014,1961,1908,1867,1828,1751,1699,1679,1611,1588,1534,1519,1461,1417,1373,1356,1297,1243,1204
mTQ2,1,room,,1-Feb,1020,5.7,A1,1806,2203,2726,3446,4236,5094,6173,7441,8976,10545,12213,14137,16445,18620,20705,23243,25331,27168,29167,30975,32399,33257,34238,34750,34908,35203,34586,34296,33515,32871,31971,31177,30367,29307,28791,28086,27679,27191,26750,26455,26322,25990,26163,26045,26157,26380,26241,26626,26681,26733,26695,26468,26838,26330,26209,26083,25522,25152,24704,23982,23401,22602,22001,21359,20493,19870,19093,18233,17722,16858,16355,15575,14962,14497,13733,13275,12653,12270,12011,11750,11570,11296,11101,10885,10632,10535,10431,10097,9933,9668,9490,9457,9122,8943,8684,8366,8140,7772,7470,7170,6867,6535,6265,6004,5845,5585,5403,5203,4981,4781,4585,4383,4237,4025,3915,3733,3616,3493,3365,3233,3160,3016,2935,2843,2728,2657,2594,2492,2418,2297,2243,2131,2091,2046,1983,1881,1882,1818,1775,1715,1687,1652,1589,1567,1503,1469,1428,1383,1334,1266,1242
mTQ2,1,room,,1-Feb,1020,5.7,A2,1758,2157,2660,3370,4106,4987,6068,7318,8787,10324,12045,13871,16193,18346,20483,22940,24899,26717,28686,30547,31928,32779,33863,34300,34464,34719,34137,33832,33135,32459,31563,30862,30007,28945,28508,27692,27356,26796,26403,26216,26000,25613,25867,25747,25923,26085,25946,26185,26307,26450,26405,26273,26481,25929,25879,25774,25188,24734,24368,23674,23088,22381,21712,21063,20246,19609,18888,17995,17484,16629,16089,15378,14717,14242,13501,13050,12483,12005,11813,11551,11342,11105,10898,10738,10483,10323,10235,9920,9744,9544,9351,9288,8961,8775,8504,8263,8006,7650,7307,7076,6710,6418,6141,5884,5755,5490,5294,5106,4866,4730,4507,4316,4159,3963,3853,3691,3545,3425,3291,3171,3086,2976,2881,2789,2678,2617,2536,2443,2371,2264,2212,2057,2053,1999,1928,1892,1842,1772,1735,1697,1655,1622,1573,1536,1478,1436,1395,1356,1304,1277,1238
mTQ2,1,room,,1-Feb,1020,5.7,A3,1767,2209,2722,3437,4204,5094,6163,7425,8940,10500,12284,14101,16395,18565,20746,23204,25295,27157,29107,31073,32437,33336,34307,34908,35039,35247,34752,34303,33625,32971,32150,31321,30505,29321,28904,28084,27748,27260,26633,26528,26336,25976,26304,26156,26213,26487,26275,26559,26726,26874,26826,26592,26870,26329,26231,26094,25495,25108,24668,23989,23371,22625,22055,21327,20485,19790,19098,18262,17689,16862,16352,15582,14981,14458,13714,13256,12671,12192,11985,11692,11448,11314,11093,10901,10609,10500,10373,10083,9896,9645,9505,9435,9095,8909,8647,8383,8124,7781,7434,7148,6825,6505,6249,5988,5851,5568,5372,5181,4951,4753,4553,4349,4210,4012,3884,3735,3606,3478,3373,3199,3128,2994,2895,2833,2734,2665,2573,2470,2410,2317,2213,2120,2086,2024,1972,1898,1858,1797,1761,1735,1677,1642,1591,1564,1503,1465,1426,1376,1351,1274,1253
mTQ2,1,room,,1-Feb,1020,5.7,A4,1741,2131,2644,3344,4076,4960,5999,7233,8685,10193,11874,13681,15949,17984,20047,22513,24583,26372,28249,30145,31511,32318,33310,33863,33823,34310,33687,33469,32631,32067,31140,30434,29561,28554,28087,27317,26868,26422,26034,25832,25685,25281,25512,25462,25487,25778,25663,25908,26047,26021,25974,25818,26117,25602,25506,25438,24884,24395,24035,23453,22835,22026,21377,20785,19991,19364,18649,17796,17276,16435,15892,15187,14561,14057,13330,12899,12345,11923,11689,11456,11239,10983,10817,10663,10382,10216,10161,9831,9657,9436,9242,9195,8909,8666,8466,8163,7903,7539,7237,6980,6664,6327,6090,5827,5704,5435,5234,5052,4846,4693,4444,4241,4126,3909,3830,3661,3510,3384,3272,3114,3066,2944,2842,2761,2657,2614,2531,2427,2327,2233,2167,2069,2036,1973,1925,1867,1822,1755,1701,1699,1635,1618,1530,1525,1462,1442,1393,1348,1306,1245,1213
mTQ2,1,room,,1-Feb,1020,5.7,A5,1778,2187,2712,3417,4195,5074,6145,7377,8836,10382,12110,13971,16223,18331,20500,22950,25038,26931,28874,30611,32090,32865,33978,34545,34644,35022,34355,34027,33337,32553,31779,31089,30120,29095,28556,27825,27462,26936,26544,26337,26174,25814,26066,25830,26060,26301,26246,26489,26488,26604,26499,26403,26729,26147,26056,25891,25338,24938,24512,23866,23275,22547,21876,21172,20462,19723,19018,18116,17666,16834,16246,15497,14842,14336,13643,13160,12677,12162,11928,11651,11455,11239,11039,10819,10572,10410,10351,10057,9853,9600,9480,9382,9057,8842,8580,8340,8065,7716,7417,7146,6802,6447,6196,5940,5833,5524,5362,5188,4940,4754,4540,4352,4203,3999,3900,3748,3600,3470,3346,3199,3128,3005,2901,2826,2717,2662,2565,2463,2391,2279,2216,2110,2068,2004,1959,1893,1886,1787,1763,1722,1663,1656,1572,1546,1514,1453,1413,1385,1341,1262,1247
mTQ2,1,room,,1-Feb,1020,5.7,A6,1747,2156,2637,3357,4118,4975,6000,7217,8674,10204,11858,13669,15944,18007,20036,22464,24514,26371,28157,30086,31479,32185,33277,33742,33977,34181,33582,33385,32541,31970,31094,30371,29526,28478,27959,27224,26955,26427,26001,25749,25612,25269,25478,25333,25537,25723,25567,25853,25928,26023,25976,25789,26047,25519,25393,25379,24724,24370,23964,23331,22783,21968,21381,20796,19978,19320,18610,17786,17244,16432,15880,15168,14480,14019,13333,12889,12384,11900,11673,11421,11213,11006,10789,10629,10368,10212,10143,9829,9681,9440,9237,9169,8848,8682,8407,8139,7910,7548,7235,7020,6658,6310,6058,5832,5715,5427,5254,5029,4840,4674,4451,4234,4107,3901,3829,3626,3518,3388,3293,3119,3048,2916,2831,2762,2668,2594,2513,2428,2356,2224,2164,2071,2033,1964,1926,1843,1799,1766,1727,1685,1638,1598,1542,1522,1475,1431,1406,1359,1308,1245,1219
mTQ2,1,room,,2-Feb,1020,5.7,A1,1461,1811,2249,2791,3436,4135,4964,5954,7192,8437,9782,11215,13052,14763,16404,18393,19997,21462,22915,24401,25514,26154,26903,27360,27512,27596,27196,26910,26351,25832,25059,24558,23970,23062,22770,22180,21788,21469,21108,21017,20846,20512,20690,20620,20767,20877,20841,21092,21066,21157,21089,20938,21323,20773,20668,20580,20172,19761,19416,18977,18476,17851,17348,16856,16208,15693,15137,14418,13977,13359,12926,12384,11854,11470,10827,10508,10067,9741,9496,9283,9153,9013,8795,8645,8453,8338,8256,8028,7890,7703,7576,7515,7268,7092,6904,6667,6479,6167,5939,5705,5443,5166,4936,4771,4650,4411,4285,4135,3965,3780,3644,3462,3352,3195,3101,2982,2871,2754,2672,2543,2513,2400,2321,2253,2204,2137,2037,1975,1934,1841,1776,1697,1674,1613,1592,1518,1481,1434,1405,1372,1358,1329,1260,1243,1217,1159,1143,1110,1068,1033,1004
mTQ2,1,room,,2-Feb,1020,5.7,A2,1673,2049,2547,3174,3885,4697,5679,6806,8195,9630,11206,12880,14963,16883,18776,21080,22958,24641,26313,28012,29287,30054,30954,31481,31528,31689,31268,30931,30337,29774,28900,28291,27520,26525,26144,25489,25109,24670,24220,24144,23941,23668,23848,23652,23839,23988,23899,24123,24133,24244,24199,24014,24347,23804,23719,23598,23166,22721,22312,21772,21153,20455,19912,19305,18543,17941,17354,16571,16044,15232,14805,14126,13554,13106,12476,11993,11495,11104,10844,10643,10452,10276,10051,9882,9663,9534,9442,9178,8989,8809,8641,8606,8288,8077,7816,7607,7391,7041,6745,6488,6176,5858,5654,5436,5296,5060,4860,4722,4491,4353,4135,3973,3822,3665,3533,3419,3254,3151,3054,2920,2831,2704,2645,2574,2502,2426,2345,2266,2211,2070,2038,1921,1904,1831,1792,1743,1708,1640,1608,1579,1517,1484,1451,1426,1378,1318,1288,1260,1224,1163,1131
mTQ2,1,room,,2-Feb,1020,5.7,A3,1370,1680,2058,2589,3188,3818,4635,5553,6691,7828,9089,10473,12172,13726,15301,17067,18567,19991,21389,22691,23730,24341,25097,25464,25508,25682,25328,25027,24564,24105,23404,22937,22243,21491,21215,20554,20335,19987,19615,19534,19393,19121,19323,19111,19291,19363,19343,19527,19605,19656,19627,19466,19753,19290,19212,19148,18794,18430,18068,17646,17170,16600,16208,15672,15034,14577,14027,13370,13065,12437,12043,11524,10987,10649,10123,9778,9385,9030,8821,8673,8564,8378,8152,8030,7855,7758,7670,7488,7291,7151,7015,6999,6750,6610,6376,6208,6027,5704,5506,5340,5051,4808,4632,4437,4316,4115,3979,3855,3656,3548,3377,3231,3123,2997,2900,2793,2682,2569,2514,2388,2320,2233,2153,2100,2047,1995,1939,1854,1811,1730,1672,1611,1578,1485,1472,1434,1397,1337,1315,1288,1252,1231,1195,1172,1132,1100,1058,1029,1020,967,950
mTQ2,1,room,,2-Feb,1020,5.7,A4,1498,1841,2251,2848,3490,4218,5100,6126,7361,8592,10019,11495,13392,15117,16767,18797,20426,22020,23520,25014,26088,26774,27595,27997,28157,28254,27867,27604,26958,26506,25761,25185,24463,23610,23341,22651,22407,21991,21547,21526,21305,21057,21210,21075,21216,21366,21185,21499,21559,21633,21560,21421,21704,21246,21164,21053,20680,20220,19949,19346,18867,18251,17730,17206,16510,15979,15448,14727,14328,13626,13202,12562,12043,11674,11062,10687,10239,9896,9704,9503,9322,9149,8952,8842,8598,8468,8393,8159,7997,7804,7707,7629,7376,7230,6994,6763,6565,6266,5982,5785,5511,5237,5041,4828,4707,4512,4353,4206,3997,3875,3707,3531,3404,3251,3189,3043,2903,2828,2715,2584,2535,2435,2361,2290,2234,2153,2096,2029,1962,1870,1815,1738,1701,1649,1602,1549,1520,1467,1427,1384,1364,1343,1303,1264,1220,1190,1145,1126,1089,1038,1019
mTQ2,1,room,,2-Feb,1020,5.7,A5,1393,1707,2128,2676,3257,3925,4757,5691,6834,8004,9326,10744,12452,14085,15673,17500,19004,20440,21802,23182,24234,24970,25621,26096,26150,26347,26007,25720,25163,24689,24040,23483,22831,22001,21711,21073,20806,20494,20075,20004,19859,19617,19736,19564,19774,19881,19797,20075,20065,20137,20051,19943,20229,19775,19716,19590,19227,18858,18538,18078,17540,17014,16525,16022,15473,14896,14413,13749,13375,12744,12380,11775,11262,10888,10336,10019,9586,9247,9043,8829,8692,8544,8370,8217,8045,7904,7834,7615,7514,7288,7157,7141,6885,6731,6513,6314,6143,5825,5630,5397,5139,4907,4711,4507,4413,4208,4044,3926,3752,3621,3452,3288,3176,3048,2962,2820,2733,2638,2548,2429,2389,2272,2208,2146,2065,2014,1952,1884,1850,1733,1702,1620,1570,1548,1483,1454,1427,1368,1329,1316,1294,1253,1224,1191,1143,1104,1078,1066,1031,971,958
mTQ2,1,room,,2-Feb,1020,5.7,A6,1490,1833,2242,2838,3446,4167,5029,6048,7270,8509,9892,11376,13186,14904,16543,18528,20145,21583,23088,24538,25623,26397,27201,27667,27651,27943,27496,27164,26617,26155,25390,24867,24210,23327,22951,22380,22106,21659,21244,21174,20997,20784,20919,20817,20925,21076,21033,21302,21338,21335,21342,21136,21400,20976,20847,20749,20374,19971,19643,19174,18664,18064,17543,17011,16380,15865,15328,14557,14174,13461,13052,12459,11927,11528,10985,10604,10149,9773,9585,9393,9215,9071,8880,8735,8531,8407,8323,8094,7936,7745,7589,7538,7295,7141,6921,6726,6516,6213,5971,5744,5435,5185,5007,4780,4678,4428,4312,4161,3971,3848,3675,3514,3374,3223,3132,3019,2896,2774,2703,2562,2504,2414,2337,2291,2203,2149,2088,2000,1952,1858,1799,1714,1689,1636,1594,1554,1513,1464,1416,1390,1343,1331,1288,1273,1220,1188,1154,1117,1077,1035,1004
