,,Well,A01,A02,A03,A04,A05,A06,B01,B02,B03,B04,B05,B06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01,C02,C03,C04,C05,C06,,,,,,,,,,,,
PUMA S3,1020,547,12137,10492,11516,11512,10440,10417,11079,9955,8902,9457,11160,11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13085,12248,11224,11455,11403,11061,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,548,11713,10124,11109,11135,10131,9978,10666,9596,8596,9110,10810,10640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12649,11879,10834,11130,11008,10628,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,549,11322,9756,10672,10730,9762,9683,10293,9284,8289,8833,10501,10293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12192,11478,10474,10728,10606,10277,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,550,10950,9492,10410,10434,9493,9443,10056,8985,8082,8592,10188,10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11875,11137,10191,10456,10338,9985,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,551,10568,9122,10021,10031,9108,9032,9641,8708,7829,8297,9781,9665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11389,10675,9793,10043,9982,9676,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,552,10253,8872,9783,9756,8868,8824,9334,8424,7544,8034,9528,9369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11054,10410,9528,9794,9650,9386,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,553,9917,8581,9396,9407,8561,8507,9068,8170,7279,7782,9202,9082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10695,10051,9205,9422,9365,9109,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,554,9810,8504,9314,9280,8439,8376,8959,8071,7238,7656,9090,8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,9956,9097,9349,9262,9010,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,555,9537,8244,9023,9012,8215,8140,8657,7840,7009,7443,8853,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10221,9692,8858,9076,8993,8706,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,556,9300,8044,8824,8800,7988,7912,8477,7651,6834,7318,8640,8526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9985,9400,8615,8824,8744,8534,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,557,9004,7789,8556,8562,7774,7668,8221,7404,6631,7050,8410,8290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9699,9168,8367,8578,8502,8269,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,558,8691,7482,8219,8242,7485,7416,7952,7146,6372,6814,8106,7989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9320,8800,8049,8237,8174,7956,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,559,8433,7316,7971,7999,7264,7165,7680,6919,6196,6618,7843,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9025,8512,7825,8000,7897,7720,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,560,8021,6932,7610,7622,6923,6835,7370,6584,5935,6297,7478,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8648,8157,7445,7612,7555,7369,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,561,7757,6688,7377,7327,6664,6631,7090,6390,5716,6098,7238,7147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8381,7871,7184,7347,7287,7141,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,562,7505,6497,7089,7103,6464,6438,6857,6233,5562,5908,7015,6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8096,7615,6949,7123,7072,6936,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,563,7135,6203,6802,6798,6166,6118,6542,5915,5287,5637,6674,6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7723,7268,6623,6786,6736,6572,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,564,6905,5974,6556,6572,5951,5891,6319,5726,5125,5436,6460,6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7459,7013,6391,6558,6479,6336,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,565,6612,5693,6247,6267,5709,5655,6065,5465,4895,5222,6194,6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7128,6705,6115,6254,6236,6068,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,566,6347,5463,6043,6015,5484,5405,5834,5278,4683,4989,5913,5884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6816,6393,5865,6004,5951,5834,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,567,6100,5274,5772,5786,5260,5197,5561,5056,4525,4795,5699,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6574,6177,5622,5792,5732,5570,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,568,5846,5060,5567,5529,5023,5014,5394,4838,4351,4597,5471,5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6351,5944,5417,5537,5505,5358,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,569,5532,4804,5248,5264,4750,4708,5056,4594,4094,4367,5215,5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5972,5599,5126,5235,5178,5049,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,570,5296,4583,5042,5042,4556,4551,4872,4395,3926,4215,4960,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5743,5365,4895,5035,4996,4848,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,571,5088,4380,4792,4819,4372,4340,4656,4197,3764,4007,4741,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5506,5139,4685,4791,4749,4624,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,572,4859,4213,4627,4628,4207,4185,4489,4053,3619,3864,4575,4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,4947,4505,4621,4582,4418,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,573,4631,4033,4385,4392,4020,3952,4277,3859,3449,3682,4334,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5033,4701,4293,4421,4334,4233,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,574,4438,3841,4204,4203,3830,3806,4073,3681,3327,3504,4148,4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810,4529,4103,4190,4186,4056,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,575,4275,3747,4073,4060,3707,3679,3972,3558,3182,3421,4009,3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639,4357,3976,4084,4027,3870,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,576,4119,3568,3921,3902,3559,3541,3792,3429,3079,3250,3846,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448,4188,3801,3876,3859,3739,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,577,3904,3391,3725,3715,3372,3365,3609,3253,2908,3104,3693,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,3963,3630,3702,3670,3540,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,578,3748,3256,3569,3563,3254,3207,3461,3117,2778,2953,3520,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071,3838,3475,3553,3503,3401,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,579,3520,3035,3336,3352,3047,3026,3256,2927,2623,2786,3302,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807,3558,3265,3331,3266,3173,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,580,3375,2920,3203,3195,2899,2897,3122,2813,2502,2689,3149,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,3436,3111,3176,3143,3045,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,581,3154,2721,3017,3014,2730,2727,2929,2633,2349,2500,2958,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,3200,2922,2990,2976,2876,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,582,3050,2671,2931,2922,2668,2633,2802,2569,2291,2434,2854,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3351,3109,2825,2900,2850,2758,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,583,2915,2536,2800,2776,2535,2523,2729,2439,2214,2322,2766,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194,2992,2722,2783,2743,2655,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,584,2840,2463,2709,2713,2484,2454,2640,2371,2118,2257,2641,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093,2879,2638,2707,2663,2574,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,585,2749,2370,2607,2601,2344,2342,2546,2290,2048,2171,2550,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,2779,2538,2582,2554,2468,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,586,2646,2312,2518,2507,2311,2268,2453,2208,1986,2105,2480,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,2696,2455,2494,2488,2389,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,587,2549,2196,2400,2424,2195,2190,2351,2109,1894,2018,2374,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746,2584,2355,2390,2368,2285,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,588,2456,2140,2316,2344,2128,2084,2282,2045,1853,1961,2315,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,2495,2282,2336,2289,2213,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,589,2378,2073,2279,2271,2067,2055,2217,1989,1797,1903,2262,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585,2421,2209,2274,2219,2146,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,590,2311,2009,2197,2190,2022,1979,2173,1942,1730,1844,2177,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,2350,2142,2194,2162,2086,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,591,2237,1967,2130,2147,1946,1931,2046,1883,1691,1790,2135,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,2279,2072,2108,2099,2029,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,592,2176,1880,2055,2048,1895,1881,2036,1842,1622,1733,2052,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,2227,2012,2052,2050,1954,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,593,2111,1865,2031,2021,1829,1827,1968,1785,1581,1702,2014,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,2157,1981,2015,1987,1926,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,594,2042,1784,1964,1955,1766,1768,1906,1717,1545,1620,1914,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,2096,1900,1941,1897,1839,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,595,2011,1716,1887,1902,1726,1708,1859,1648,1501,1590,1889,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2009,1839,1875,1859,1794,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,596,1924,1676,1850,1824,1678,1676,1772,1614,1458,1547,1824,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,1975,1777,1824,1819,1734,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,597,1869,1631,1783,1776,1613,1625,1732,1581,1429,1493,1778,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,1902,1734,1778,1752,1701,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,598,1811,1592,1717,1735,1560,1560,1678,1514,1373,1455,1717,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1865,1659,1709,1696,1651,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,599,1740,1499,1659,1650,1507,1490,1603,1456,1315,1381,1639,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,1755,1605,1650,1612,1543,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,600,1687,1470,1626,1604,1470,1455,1571,1407,1278,1345,1592,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,1712,1560,1598,1583,1525,0,0,0,0,0,0,0,0,0,0,0,0
